last_update,station,city,state,country,latitude,longitude,pollutant_id,min_value,max_value,avg_value
05-09-2026,"Lumpyngngad, Shillong - Meghalaya PCB",Shillong,Meghalaya,India,25.5586,91.8985,OZONE,16.0,34.0,29.0
05-09-2026,"Lumpyngngad, Shillong - Meghalaya PCB",Shillong,Meghalaya,India,25.5586,91.8985,PM10,,,
05-09-2026,"Lumpyngngad, Shillong - Meghalaya PCB",Shillong,Meghalaya,India,25.5586,91.8985,PM2.5,,,
05-09-2026,"Lumpyngngad, Shillong - Meghalaya PCB",Shillong,Meghalaya,India,25.5586,91.8985,SO2,12.0,13.0,13.0
05-09-2026,"MD University, Rohtak - HSPCB",Rohtak,Haryana,India,28.52123,76.37138,CO,32.0,40.0,35.0
05-09-2026,"MD University, Rohtak - HSPCB",Rohtak,Haryana,India,28.52123,76.37138,NH3,,,
05-09-2026,"MD University, Rohtak - HSPCB",Rohtak,Haryana,India,28.52123,76.37138,NO2,8.0,11.0,10.0
05-09-2026,"MD University, Rohtak - HSPCB",Rohtak,Haryana,India,28.52123,76.37138,OZONE,16.0,46.0,32.0
05-09-2026,"MD University, Rohtak - HSPCB",Rohtak,Haryana,India,28.52123,76.37138,PM10,9.0,37.0,26.0
05-09-2026,"MD University, Rohtak - HSPCB",Rohtak,Haryana,India,28.52123,76.37138,PM2.5,7.0,31.0,22.0
05-09-2026,"MD University, Rohtak - HSPCB",Rohtak,Haryana,India,28.52123,76.37138,SO2,9.0,12.0,11.0
05-09-2026,"MIDC Ambad, Nashik - MPCB",Nashik,Maharashtra,India,19.95022,73.73148,CO,14.0,16.0,15.0
05-09-2026,"MIDC Ambad, Nashik - MPCB",Nashik,Maharashtra,India,19.95022,73.73148,NH3,3.0,4.0,4.0
05-09-2026,"MIDC Ambad, Nashik - MPCB",Nashik,Maharashtra,India,19.95022,73.73148,NO2,0.0,7.0,4.0
05-09-2026,"MIDC Ambad, Nashik - MPCB",Nashik,Maharashtra,India,19.95022,73.73148,OZONE,8.0,14.0,12.0
05-09-2026,"MIDC Ambad, Nashik - MPCB",Nashik,Maharashtra,India,19.95022,73.73148,PM10,14.0,82.0,37.0
05-09-2026,"MIDC Ambad, Nashik - MPCB",Nashik,Maharashtra,India,19.95022,73.73148,PM2.5,10.0,48.0,23.0
05-09-2026,"MIDC Ambad, Nashik - MPCB",Nashik,Maharashtra,India,19.95022,73.73148,SO2,0.0,5.0,2.0
05-09-2026,"MIDC Chilkalthana, Aurangabad - MPCB",Aurangabad,Maharashtra,India,19.87562,75.38731,CO,24.0,27.0,26.0
05-09-2026,"MIDC Chilkalthana, Aurangabad - MPCB",Aurangabad,Maharashtra,India,19.87562,75.38731,NH3,1.0,2.0,1.0
05-09-2026,"MIDC Chilkalthana, Aurangabad - MPCB",Aurangabad,Maharashtra,India,19.87562,75.38731,NO2,10.0,13.0,12.0
05-09-2026,"MIDC Chilkalthana, Aurangabad - MPCB",Aurangabad,Maharashtra,India,19.87562,75.38731,OZONE,22.0,33.0,26.0
05-09-2026,"MIDC Chilkalthana, Aurangabad - MPCB",Aurangabad,Maharashtra,India,19.87562,75.38731,PM10,31.0,48.0,40.0
05-09-2026,"MIDC Chilkalthana, Aurangabad - MPCB",Aurangabad,Maharashtra,India,19.87562,75.38731,PM2.5,8.0,50.0,28.0
05-09-2026,"MIDC Chilkalthana, Aurangabad - MPCB",Aurangabad,Maharashtra,India,19.87562,75.38731,SO2,5.0,9.0,6.0
05-09-2026,"MIDC Khutala, Chandrapur - MPCB",Chandrapur,Maharashtra,India,19.9775302,79.2337086,CO,38.0,41.0,39.0
05-09-2026,"MIDC Khutala, Chandrapur - MPCB",Chandrapur,Maharashtra,India,19.9775302,79.2337086,NH3,1.0,4.0,3.0
05-09-2026,"MIDC Khutala, Chandrapur - MPCB",Chandrapur,Maharashtra,India,19.9775302,79.2337086,NO2,16.0,28.0,22.0
05-09-2026,"MIDC Khutala, Chandrapur - MPCB",Chandrapur,Maharashtra,India,19.9775302,79.2337086,OZONE,4.0,34.0,19.0
05-09-2026,"MIDC Khutala, Chandrapur - MPCB",Chandrapur,Maharashtra,India,19.9775302,79.2337086,PM10,32.0,144.0,81.0
05-09-2026,"MIDC Khutala, Chandrapur - MPCB",Chandrapur,Maharashtra,India,19.9775302,79.2337086,PM2.5,33.0,39.0,38.0
05-09-2026,"MIDC Khutala, Chandrapur - MPCB",Chandrapur,Maharashtra,India,19.9775302,79.2337086,SO2,,,
05-09-2026,"MIET College, Meerut - UPPCB",Meerut,Uttar Pradesh,India,28.972677,77.641018,CO,36.0,62.0,47.0
05-09-2026,"MIET College, Meerut - UPPCB",Meerut,Uttar Pradesh,India,28.972677,77.641018,NH3,1.0,10.0,4.0
05-09-2026,"MIET College, Meerut - UPPCB",Meerut,Uttar Pradesh,India,28.972677,77.641018,NO2,22.0,51.0,33.0
05-09-2026,"MIET College, Meerut - UPPCB",Meerut,Uttar Pradesh,India,28.972677,77.641018,OZONE,10.0,15.0,13.0
05-09-2026,"MIET College, Meerut - UPPCB",Meerut,Uttar Pradesh,India,28.972677,77.641018,PM10,12.0,45.0,31.0
05-09-2026,"MIET College, Meerut - UPPCB",Meerut,Uttar Pradesh,India,28.972677,77.641018,PM2.5,13.0,49.0,34.0
05-09-2026,"MIET College, Meerut - UPPCB",Meerut,Uttar Pradesh,India,28.972677,77.641018,SO2,2.0,3.0,2.0
05-09-2026,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.1403345,85.3650192,CO,13.0,23.0,17.0
05-09-2026,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.1403345,85.3650192,NH3,1.0,1.0,1.0
05-09-2026,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.1403345,85.3650192,NO2,1.0,4.0,2.0
05-09-2026,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.1403345,85.3650192,OZONE,53.0,54.0,53.0
05-09-2026,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.1403345,85.3650192,PM10,24.0,44.0,32.0
05-09-2026,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.1403345,85.3650192,PM2.5,20.0,32.0,22.0
05-09-2026,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,India,26.1403345,85.3650192,SO2,11.0,19.0,14.0
05-09-2026,"MM Ground, Bikaner - RSPCB",Bikaner,Rajasthan,India,28.018792,73.292658,CO,2.0,11.0,5.0
05-09-2026,"MM Ground, Bikaner - RSPCB",Bikaner,Rajasthan,India,28.018792,73.292658,NH3,3.0,9.0,4.0
05-09-2026,"MM Ground, Bikaner - RSPCB",Bikaner,Rajasthan,India,28.018792,73.292658,NO2,4.0,34.0,10.0
05-09-2026,"MM Ground, Bikaner - RSPCB",Bikaner,Rajasthan,India,28.018792,73.292658,OZONE,28.0,40.0,37.0
05-09-2026,"MM Ground, Bikaner - RSPCB",Bikaner,Rajasthan,India,28.018792,73.292658,PM10,64.0,200.0,100.0
05-09-2026,"MM Ground, Bikaner - RSPCB",Bikaner,Rajasthan,India,28.018792,73.292658,PM2.5,12.0,54.0,25.0
05-09-2026,"MM Ground, Bikaner - RSPCB",Bikaner,Rajasthan,India,28.018792,73.292658,SO2,3.0,6.0,4.0
05-09-2026,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,India,26.730136,83.433859,CO,3.0,6.0,5.0
05-09-2026,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,India,26.730136,83.433859,NH3,,,
05-09-2026,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,India,26.730136,83.433859,NO2,,,
05-09-2026,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,India,26.730136,83.433859,OZONE,58.0,183.0,122.0
05-09-2026,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,India,26.730136,83.433859,PM10,,,
05-09-2026,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,India,26.730136,83.433859,PM2.5,,,
05-09-2026,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,India,26.730136,83.433859,SO2,,,
05-09-2026,"Maguda Nagar, Indore - IMC",Indore,Madhya Pradesh,India,22.7524,75.8872,CO,30.0,35.0,31.0
05-09-2026,"Maguda Nagar, Indore - IMC",Indore,Madhya Pradesh,India,22.7524,75.8872,NH3,,,
05-09-2026,"Maguda Nagar, Indore - IMC",Indore,Madhya Pradesh,India,22.7524,75.8872,NO2,1.0,4.0,3.0
05-09-2026,"Maguda Nagar, Indore - IMC",Indore,Madhya Pradesh,India,22.7524,75.8872,OZONE,9.0,12.0,11.0
05-09-2026,"Maguda Nagar, Indore - IMC",Indore,Madhya Pradesh,India,22.7524,75.8872,PM10,,,
05-09-2026,"Maguda Nagar, Indore - IMC",Indore,Madhya Pradesh,India,22.7524,75.8872,PM2.5,13.0,58.0,28.0
05-09-2026,"Maguda Nagar, Indore - IMC",Indore,Madhya Pradesh,India,22.7524,75.8872,SO2,16.0,29.0,20.0
05-09-2026,"Mahabir Colliery, Asansol - WBPCB",Asansol,West Bengal,India,23.618183,87.105718,CO,10.0,20.0,14.0
05-09-2026,"Mahabir Colliery, Asansol - WBPCB",Asansol,West Bengal,India,23.618183,87.105718,NH3,0.0,0.0,0.0
05-09-2026,"Mahabir Colliery, Asansol - WBPCB",Asansol,West Bengal,India,23.618183,87.105718,NO2,2.0,2.0,2.0
05-09-2026,"Mahabir Colliery, Asansol - WBPCB",Asansol,West Bengal,India,23.618183,87.105718,OZONE,12.0,21.0,18.0
05-09-2026,"Mahabir Colliery, Asansol - WBPCB",Asansol,West Bengal,India,23.618183,87.105718,PM10,25.0,55.0,43.0
05-09-2026,"Mahabir Colliery, Asansol - WBPCB",Asansol,West Bengal,India,23.618183,87.105718,PM2.5,26.0,55.0,41.0
05-09-2026,"Mahabir Colliery, Asansol - WBPCB",Asansol,West Bengal,India,23.618183,87.105718,SO2,8.0,9.0,9.0
05-09-2026,"Mahal, Nagpur - MPCB",Nagpur,Maharashtra,India,21.14472,79.107595,CO,43.0,59.0,50.0
05-09-2026,"Mahal, Nagpur - MPCB",Nagpur,Maharashtra,India,21.14472,79.107595,NH3,2.0,4.0,3.0
05-09-2026,"Mahal, Nagpur - MPCB",Nagpur,Maharashtra,India,21.14472,79.107595,NO2,7.0,17.0,12.0
05-09-2026,"Mahal, Nagpur - MPCB",Nagpur,Maharashtra,India,21.14472,79.107595,OZONE,9.0,18.0,12.0
05-09-2026,"Mahal, Nagpur - MPCB",Nagpur,Maharashtra,India,21.14472,79.107595,PM10,30.0,70.0,44.0
05-09-2026,"Mahal, Nagpur - MPCB",Nagpur,Maharashtra,India,21.14472,79.107595,PM2.5,23.0,54.0,34.0
05-09-2026,"Mahal, Nagpur - MPCB",Nagpur,Maharashtra,India,21.14472,79.107595,SO2,0.0,15.0,6.0
05-09-2026,"Mahape, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.1135051,73.008978,CO,28.0,29.0,29.0
05-09-2026,"Mahape, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.1135051,73.008978,NH3,1.0,1.0,1.0
05-09-2026,"Mahape, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.1135051,73.008978,NO2,43.0,44.0,43.0
05-09-2026,"Mahape, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.1135051,73.008978,OZONE,8.0,11.0,9.0
05-09-2026,"Mahape, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.1135051,73.008978,PM10,26.0,131.0,74.0
05-09-2026,"Mahape, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.1135051,73.008978,PM2.5,8.0,64.0,26.0
05-09-2026,"Mahape, Navi Mumbai - MPCB",Navi Mumbai,Maharashtra,India,19.1135051,73.008978,SO2,13.0,14.0,14.0
05-09-2026,"Maharaj Bada, Gwalior - MPPCB",Gwalior,Madhya Pradesh,India,26.200388,78.147714,CO,41.0,91.0,71.0
05-09-2026,"Maharaj Bada, Gwalior - MPPCB",Gwalior,Madhya Pradesh,India,26.200388,78.147714,NH3,2.0,5.0,3.0
05-09-2026,"Maharaj Bada, Gwalior - MPPCB",Gwalior,Madhya Pradesh,India,26.200388,78.147714,NO2,3.0,27.0,15.0
05-09-2026,"Maharaj Bada, Gwalior - MPPCB",Gwalior,Madhya Pradesh,India,26.200388,78.147714,OZONE,15.0,37.0,30.0
05-09-2026,"Maharaj Bada, Gwalior - MPPCB",Gwalior,Madhya Pradesh,India,26.200388,78.147714,PM10,15.0,44.0,32.0
05-09-2026,"Maharaj Bada, Gwalior - MPPCB",Gwalior,Madhya Pradesh,India,26.200388,78.147714,PM2.5,5.0,35.0,22.0
05-09-2026,"Maharaj Bada, Gwalior - MPPCB",Gwalior,Madhya Pradesh,India,26.200388,78.147714,SO2,0.0,23.0,11.0
05-09-2026,"Mahashweta Nagar, Ujjain - MPPCB",Ujjain,Madhya Pradesh,India,23.1633321,75.800225,CO,21.0,33.0,28.0
05-09-2026,"Mahashweta Nagar, Ujjain - MPPCB",Ujjain,Madhya Pradesh,India,23.1633321,75.800225,NH3,3.0,14.0,9.0
05-09-2026,"Mahashweta Nagar, Ujjain - MPPCB",Ujjain,Madhya Pradesh,India,23.1633321,75.800225,NO2,4.0,18.0,9.0
05-09-2026,"Mahashweta Nagar, Ujjain - MPPCB",Ujjain,Madhya Pradesh,India,23.1633321,75.800225,OZONE,44.0,63.0,56.0
05-09-2026,"Mahashweta Nagar, Ujjain - MPPCB",Ujjain,Madhya Pradesh,India,23.1633321,75.800225,PM10,21.0,84.0,46.0
05-09-2026,"Mahashweta Nagar, Ujjain - MPPCB",Ujjain,Madhya Pradesh,India,23.1633321,75.800225,PM2.5,2.0,100.0,43.0
05-09-2026,"Mahashweta Nagar, Ujjain - MPPCB",Ujjain,Madhya Pradesh,India,23.1633321,75.800225,SO2,2.0,5.0,3.0
05-09-2026,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",Kalaburagi,Karnataka,India,17.336318,76.847397,CO,30.0,45.0,34.0
05-09-2026,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",Kalaburagi,Karnataka,India,17.336318,76.847397,NH3,2.0,3.0,2.0
05-09-2026,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",Kalaburagi,Karnataka,India,17.336318,76.847397,NO2,10.0,17.0,12.0
05-09-2026,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",Kalaburagi,Karnataka,India,17.336318,76.847397,OZONE,15.0,15.0,15.0
05-09-2026,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",Kalaburagi,Karnataka,India,17.336318,76.847397,PM10,18.0,56.0,36.0
05-09-2026,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",Kalaburagi,Karnataka,India,17.336318,76.847397,PM2.5,11.0,43.0,26.0
05-09-2026,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",Kalaburagi,Karnataka,India,17.336318,76.847397,SO2,2.0,8.0,4.0
05-09-2026,"Mahesh Nagar, Malegaon - MPCB",Malegaon,Maharashtra,India,20.555712,74.529236,CO,10.0,25.0,17.0
05-09-2026,"Mahesh Nagar, Malegaon - MPCB",Malegaon,Maharashtra,India,20.555712,74.529236,NH3,1.0,1.0,1.0
05-09-2026,"Mahesh Nagar, Malegaon - MPCB",Malegaon,Maharashtra,India,20.555712,74.529236,NO2,16.0,18.0,17.0
05-09-2026,"Mahesh Nagar, Malegaon - MPCB",Malegaon,Maharashtra,India,20.555712,74.529236,OZONE,19.0,23.0,21.0
05-09-2026,"Mahesh Nagar, Malegaon - MPCB",Malegaon,Maharashtra,India,20.555712,74.529236,PM10,61.0,129.0,83.0
05-09-2026,"Mahesh Nagar, Malegaon - MPCB",Malegaon,Maharashtra,India,20.555712,74.529236,PM2.5,42.0,154.0,64.0
05-09-2026,"Mahesh Nagar, Malegaon - MPCB",Malegaon,Maharashtra,India,20.555712,74.529236,SO2,0.0,57.0,5.0
05-09-2026,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,West Bengal,India,23.567923,87.306843,CO,45.0,56.0,48.0
05-09-2026,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,West Bengal,India,23.567923,87.306843,NH3,0.0,1.0,1.0
05-09-2026,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,West Bengal,India,23.567923,87.306843,NO2,4.0,16.0,7.0
05-09-2026,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,West Bengal,India,23.567923,87.306843,OZONE,26.0,54.0,41.0
05-09-2026,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,West Bengal,India,23.567923,87.306843,PM10,8.0,112.0,75.0
05-09-2026,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,West Bengal,India,23.567923,87.306843,PM2.5,1.0,94.0,57.0
05-09-2026,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,West Bengal,India,23.567923,87.306843,SO2,2.0,3.0,2.0
05-09-2026,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,Delhi,India,28.611281,77.237738,CO,51.0,82.0,64.0
05-09-2026,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,Delhi,India,28.611281,77.237738,NH3,6.0,8.0,6.0
05-09-2026,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,Delhi,India,28.611281,77.237738,NO2,33.0,65.0,46.0
05-09-2026,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,Delhi,India,28.611281,77.237738,OZONE,7.0,10.0,9.0
05-09-2026,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,Delhi,India,28.611281,77.237738,PM10,2.0,44.0,21.0
05-09-2026,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,Delhi,India,28.611281,77.237738,PM2.5,2.0,2.0,2.0
05-09-2026,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,Delhi,India,28.611281,77.237738,SO2,2.0,8.0,4.0
05-09-2026,"Malad West, Mumbai - IITM",Mumbai,Maharashtra,India,19.19709,72.82204,CO,25.0,44.0,31.0
05-09-2026,"Malad West, Mumbai - IITM",Mumbai,Maharashtra,India,19.19709,72.82204,NH3,1.0,3.0,2.0
05-09-2026,"Malad West, Mumbai - IITM",Mumbai,Maharashtra,India,19.19709,72.82204,NO2,4.0,15.0,9.0
05-09-2026,"Malad West, Mumbai - IITM",Mumbai,Maharashtra,India,19.19709,72.82204,OZONE,5.0,14.0,10.0
05-09-2026,"Malad West, Mumbai - IITM",Mumbai,Maharashtra,India,19.19709,72.82204,PM10,12.0,59.0,30.0
05-09-2026,"Malad West, Mumbai - IITM",Mumbai,Maharashtra,India,19.19709,72.82204,PM2.5,2.0,37.0,14.0
05-09-2026,"Malad West, Mumbai - IITM",Mumbai,Maharashtra,India,19.19709,72.82204,SO2,0.0,15.0,7.0
05-09-2026,"Maldahiya, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.32393,82.99687,CO,13.0,22.0,17.0
05-09-2026,"Maldahiya, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.32393,82.99687,NH3,0.0,0.0,0.0
05-09-2026,"Maldahiya, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.32393,82.99687,NO2,2.0,4.0,3.0
05-09-2026,"Maldahiya, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.32393,82.99687,OZONE,4.0,5.0,4.0
05-09-2026,"Maldahiya, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.32393,82.99687,PM10,31.0,118.0,73.0
05-09-2026,"Maldahiya, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.32393,82.99687,PM2.5,13.0,44.0,27.0
05-09-2026,"Maldahiya, Varanasi - UPPCB",Varanasi,Uttar Pradesh,India,25.32393,82.99687,SO2,30.0,31.0,30.0
05-09-2026,"Manali Village, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1662,80.2584,CO,47.0,51.0,49.0
05-09-2026,"Manali Village, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1662,80.2584,NH3,1.0,6.0,2.0
05-09-2026,"Manali Village, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1662,80.2584,NO2,9.0,21.0,17.0
05-09-2026,"Manali Village, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1662,80.2584,OZONE,,,
05-09-2026,"Manali Village, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1662,80.2584,PM10,18.0,75.0,43.0
05-09-2026,"Manali Village, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1662,80.2584,PM2.5,18.0,61.0,34.0
05-09-2026,"Manali Village, Chennai - TNPCB",Chennai,Tamil Nadu,India,13.1662,80.2584,SO2,11.0,13.0,12.0
05-09-2026,"Manali, Chennai - CPCB",Chennai,Tamil Nadu,India,13.164544,80.26285,CO,11.0,28.0,22.0
05-09-2026,"Manali, Chennai - CPCB",Chennai,Tamil Nadu,India,13.164544,80.26285,NH3,6.0,7.0,7.0
05-09-2026,"Manali, Chennai - CPCB",Chennai,Tamil Nadu,India,13.164544,80.26285,NO2,9.0,12.0,11.0
05-09-2026,"Manali, Chennai - CPCB",Chennai,Tamil Nadu,India,13.164544,80.26285,OZONE,9.0,11.0,10.0
05-09-2026,"Manali, Chennai - CPCB",Chennai,Tamil Nadu,India,13.164544,80.26285,PM10,,,
05-09-2026,"Manali, Chennai - CPCB",Chennai,Tamil Nadu,India,13.164544,80.26285,PM2.5,9.0,169.0,39.0
05-09-2026,"Manali, Chennai - CPCB",Chennai,Tamil Nadu,India,13.164544,80.26285,SO2,5.0,7.0,5.0
05-09-2026,"Mandir Marg, Delhi - DPCC",Delhi,Delhi,India,28.636429,77.201067,CO,57.0,76.0,69.0
05-09-2026,"Mandir Marg, Delhi - DPCC",Delhi,Delhi,India,28.636429,77.201067,NH3,9.0,11.0,10.0
05-09-2026,"Mandir Marg, Delhi - DPCC",Delhi,Delhi,India,28.636429,77.201067,NO2,21.0,42.0,30.0
05-09-2026,"Mandir Marg, Delhi - DPCC",Delhi,Delhi,India,28.636429,77.201067,OZONE,2.0,6.0,4.0
05-09-2026,"Mandir Marg, Delhi - DPCC",Delhi,Delhi,India,28.636429,77.201067,PM10,2.0,77.0,46.0
05-09-2026,"Mandir Marg, Delhi - DPCC",Delhi,Delhi,India,28.636429,77.201067,PM2.5,2.0,40.0,19.0
05-09-2026,"Mandir Marg, Delhi - DPCC",Delhi,Delhi,India,28.636429,77.201067,SO2,6.0,25.0,11.0
05-09-2026,"Mandor, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.358805,73.047444,CO,9.0,14.0,12.0
05-09-2026,"Mandor, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.358805,73.047444,NH3,2.0,3.0,3.0
05-09-2026,"Mandor, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.358805,73.047444,NO2,1.0,9.0,3.0
05-09-2026,"Mandor, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.358805,73.047444,OZONE,61.0,74.0,68.0
05-09-2026,"Mandor, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.358805,73.047444,PM10,41.0,78.0,56.0
05-09-2026,"Mandor, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.358805,73.047444,PM2.5,8.0,33.0,19.0
05-09-2026,"Mandor, Jodhpur - RSPCB",Jodhpur,Rajasthan,India,26.358805,73.047444,SO2,5.0,10.0,7.0
05-09-2026,"Mangala, Bilaspur - NTPC",Bilaspur,Chhattisgarh,India,22.08815,82.13737,CO,28.0,42.0,34.0
05-09-2026,"Mangala, Bilaspur - NTPC",Bilaspur,Chhattisgarh,India,22.08815,82.13737,NH3,,,
05-09-2026,"Mangala, Bilaspur - NTPC",Bilaspur,Chhattisgarh,India,22.08815,82.13737,NO2,19.0,25.0,22.0
05-09-2026,"Mangala, Bilaspur - NTPC",Bilaspur,Chhattisgarh,India,22.08815,82.13737,OZONE,,,
05-09-2026,"Mangala, Bilaspur - NTPC",Bilaspur,Chhattisgarh,India,22.08815,82.13737,PM10,27.0,68.0,46.0
05-09-2026,"Mangala, Bilaspur - NTPC",Bilaspur,Chhattisgarh,India,22.08815,82.13737,PM2.5,16.0,45.0,31.0
05-09-2026,"Mangala, Bilaspur - NTPC",Bilaspur,Chhattisgarh,India,22.08815,82.13737,SO2,11.0,30.0,20.0
05-09-2026,"Maninagar, Ahmedabad - GPCB",Ahmedabad,Gujarat,India,23.002657,72.591912,CO,42.0,107.0,85.0
05-09-2026,"Maninagar, Ahmedabad - GPCB",Ahmedabad,Gujarat,India,23.002657,72.591912,NH3,,,
05-09-2026,"Maninagar, Ahmedabad - GPCB",Ahmedabad,Gujarat,India,23.002657,72.591912,NO2,23.0,43.0,36.0
05-09-2026,"Maninagar, Ahmedabad - GPCB",Ahmedabad,Gujarat,India,23.002657,72.591912,OZONE,26.0,77.0,59.0
05-09-2026,"Maninagar, Ahmedabad - GPCB",Ahmedabad,Gujarat,India,23.002657,72.591912,PM10,48.0,114.0,76.0
05-09-2026,"Maninagar, Ahmedabad - GPCB",Ahmedabad,Gujarat,India,23.002657,72.591912,PM2.5,20.0,178.0,67.0
05-09-2026,"Maninagar, Ahmedabad - GPCB",Ahmedabad,Gujarat,India,23.002657,72.591912,SO2,0.0,109.0,77.0
05-09-2026,"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,India,27.23711,78.01936,CO,20.0,20.0,20.0
05-09-2026,"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,India,27.23711,78.01936,NH3,2.0,2.0,2.0
05-09-2026,"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,India,27.23711,78.01936,NO2,31.0,31.0,31.0
05-09-2026,"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,India,27.23711,78.01936,OZONE,6.0,6.0,6.0
05-09-2026,"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,India,27.23711,78.01936,PM10,51.0,82.0,65.0
05-09-2026,"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,India,27.23711,78.01936,PM2.5,62.0,109.0,84.0
05-09-2026,"Manoharpur, Agra - UPPCB",Agra,Uttar Pradesh,India,27.23711,78.01936,SO2,13.0,17.0,14.0
05-09-2026,"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,Rajasthan,India,26.843698,75.766894,CO,6.0,38.0,24.0
05-09-2026,"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,Rajasthan,India,26.843698,75.766894,NH3,2.0,8.0,3.0
05-09-2026,"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,Rajasthan,India,26.843698,75.766894,NO2,10.0,63.0,25.0
05-09-2026,"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,Rajasthan,India,26.843698,75.766894,OZONE,15.0,66.0,33.0
05-09-2026,"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,Rajasthan,India,26.843698,75.766894,PM10,10.0,70.0,38.0
05-09-2026,"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,Rajasthan,India,26.843698,75.766894,PM2.5,12.0,63.0,33.0
