country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value,collection_time
India,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",11-09-2026 11:00:00,14.465052,78.824187,NO2,16.0,26.0,21.0,2026-09-11 06:20:22
India,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",11-09-2026 11:00:00,14.465052,78.824187,CO,22.0,28.0,25.0,2026-09-11 06:20:22
India,Andhra Pradesh,Kakinada,"Rama Rao Peta, Kakinada - APPCB",11-09-2026 11:00:00,16.962488,82.229513,PM10,20.0,75.0,45.0,2026-09-11 06:20:22
India,Andhra Pradesh,Kakinada,"Rama Rao Peta, Kakinada - APPCB",11-09-2026 11:00:00,16.962488,82.229513,NO2,14.0,45.0,31.0,2026-09-11 06:20:22
India,Andhra Pradesh,Kakinada,"Rama Rao Peta, Kakinada - APPCB",11-09-2026 11:00:00,16.962488,82.229513,NH3,3.0,15.0,6.0,2026-09-11 06:20:22
India,Andhra Pradesh,Kakinada,"Rama Rao Peta, Kakinada - APPCB",11-09-2026 11:00:00,16.962488,82.229513,CO,24.0,30.0,26.0,2026-09-11 06:20:22
India,Andhra Pradesh,Kurnool,"Sita Rama Nagar, Kurnool - APPCB",11-09-2026 11:00:00,15.83411,78.028546,PM2.5,43.0,64.0,56.0,2026-09-11 06:20:22
India,Andhra Pradesh,Kurnool,"Sita Rama Nagar, Kurnool - APPCB",11-09-2026 11:00:00,15.83411,78.028546,NH3,5.0,5.0,5.0,2026-09-11 06:20:22
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",11-09-2026 11:00:00,16.186555,81.13219,SO2,7.0,28.0,15.0,2026-09-11 06:20:22
India,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",11-09-2026 11:00:00,16.186555,81.13219,CO,23.0,23.0,23.0,2026-09-11 06:20:22
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",11-09-2026 11:00:00,14.438164,79.966814,SO2,9.0,18.0,12.0,2026-09-11 06:20:22
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",11-09-2026 11:00:00,13.67,79.35,PM10,47.0,119.0,63.0,2026-09-11 06:20:22
India,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",11-09-2026 11:00:00,13.615387,79.40923,CO,24.0,30.0,28.0,2026-09-11 06:20:22
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-09-2026 11:00:00,26.349082,92.68449,PM2.5,38.0,71.0,56.0,2026-09-11 06:20:22
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-09-2026 11:00:00,26.349082,92.68449,NO2,1.0,1.0,1.0,2026-09-11 06:20:22
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-09-2026 11:00:00,26.349082,92.68449,SO2,5.0,17.0,13.0,2026-09-11 06:20:22
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-09-2026 11:00:00,26.349082,92.68449,OZONE,5.0,15.0,12.0,2026-09-11 06:20:22
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",11-09-2026 11:00:00,26.446912,91.439057,NH3,5.0,7.0,6.0,2026-09-11 06:20:22
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",11-09-2026 11:00:00,26.446912,91.439057,SO2,8.0,8.0,8.0,2026-09-11 06:20:22
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",11-09-2026 11:00:00,26.446912,91.439057,OZONE,19.0,19.0,19.0,2026-09-11 06:20:22
India,Assam,Silchar,"Tarapur, Silchar - PCBA",11-09-2026 11:00:00,24.82827,92.79525,CO,25.0,45.0,34.0,2026-09-11 06:20:22
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",11-09-2026 11:00:00,26.987634,94.636574,OZONE,5.0,19.0,11.0,2026-09-11 06:20:22
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",11-09-2026 11:00:00,26.146529,87.454184,SO2,16.0,24.0,20.0,2026-09-11 06:20:22
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",11-09-2026 11:00:00,25.5626095,84.663264,SO2,4.0,6.0,5.0,2026-09-11 06:20:22
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",11-09-2026 11:00:00,25.5626095,84.663264,CO,49.0,66.0,56.0,2026-09-11 06:20:22
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",11-09-2026 11:00:00,25.610369,85.132568,CO,7.0,16.0,10.0,2026-09-11 06:20:22
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",11-09-2026 11:00:00,25.592539,85.227158,NO2,5.0,7.0,6.0,2026-09-11 06:20:22
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",11-09-2026 11:00:00,25.592539,85.227158,CO,41.0,45.0,43.0,2026-09-11 06:20:22
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",11-09-2026 11:00:00,25.592539,85.227158,OZONE,20.0,70.0,38.0,2026-09-11 06:20:22
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-09-2026 11:00:00,25.366336,87.117468,OZONE,15.0,28.0,21.0,2026-09-11 06:20:22
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",11-09-2026 11:00:00,25.892357,86.590325,PM10,28.0,103.0,37.0,2026-09-11 06:20:22
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-09-2026 11:00:00,24.952822,84.002396,PM2.5,,,,2026-09-11 06:20:22
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-09-2026 11:00:00,24.952822,84.002396,OZONE,,,,2026-09-11 06:20:22
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",11-09-2026 11:00:00,30.735567,76.775714,CO,37.0,41.0,39.0,2026-09-11 06:20:22
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",11-09-2026 11:00:00,30.751462,76.762879,PM2.5,41.0,62.0,52.0,2026-09-11 06:20:22
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",11-09-2026 11:00:00,21.185571,81.343175,SO2,8.0,11.0,10.0,2026-09-11 06:20:22
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",11-09-2026 11:00:00,21.185571,81.343175,OZONE,11.0,12.0,11.0,2026-09-11 06:20:22
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-09-2026 11:00:00,21.194815,81.31477,NH3,4.0,4.0,4.0,2026-09-11 06:20:22
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-09-2026 11:00:00,21.194815,81.31477,CO,5.0,11.0,8.0,2026-09-11 06:20:22
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",11-09-2026 11:00:00,22.08815,82.13737,PM10,21.0,72.0,37.0,2026-09-11 06:20:22
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",11-09-2026 11:00:00,22.118125,83.140608,NO2,4.0,9.0,6.0,2026-09-11 06:20:22
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",11-09-2026 11:00:00,22.368195,82.746431,OZONE,13.0,33.0,22.0,2026-09-11 06:20:22
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",11-09-2026 11:00:00,22.348441,82.549611,PM10,6.0,26.0,16.0,2026-09-11 06:20:22
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",11-09-2026 11:00:00,22.348441,82.549611,NH3,1.0,1.0,1.0,2026-09-11 06:20:22
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",11-09-2026 11:00:00,22.12665,83.483212,SO2,1.0,19.0,9.0,2026-09-11 06:20:22
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",11-09-2026 11:00:00,24.762518,84.982348,PM10,16.0,111.0,35.0,2026-09-11 06:20:22
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",11-09-2026 11:00:00,24.762518,84.982348,NH3,4.0,7.0,6.0,2026-09-11 06:20:22
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",11-09-2026 11:00:00,24.762518,84.982348,OZONE,7.0,12.0,10.0,2026-09-11 06:20:22
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",11-09-2026 11:00:00,24.7955,84.9994,SO2,7.0,7.0,7.0,2026-09-11 06:20:22
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",11-09-2026 11:00:00,25.697189,85.2459,CO,16.0,37.0,28.0,2026-09-11 06:20:22
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",11-09-2026 11:00:00,25.560083,87.553265,SO2,12.0,23.0,18.0,2026-09-11 06:20:22
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",11-09-2026 11:00:00,26.0881305,87.93840336,NH3,2.0,3.0,3.0,2026-09-11 06:20:22
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",11-09-2026 11:00:00,27.308328,84.531742,PM10,,,,2026-09-11 06:20:22
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",11-09-2026 11:00:00,27.308328,84.531742,CO,,,,2026-09-11 06:20:22
India,Bihar,Munger,"Town Hall, Munger - BSPCB",11-09-2026 11:00:00,25.376776,86.471523,CO,34.0,38.0,36.0,2026-09-11 06:20:22
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-09-2026 11:00:00,16.536107,80.594233,NH3,4.0,6.0,6.0,2026-09-11 06:20:22
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-09-2026 11:00:00,16.536107,80.594233,CO,30.0,32.0,31.0,2026-09-11 06:20:22
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-09-2026 11:00:00,16.536107,80.594233,OZONE,14.0,17.0,15.0,2026-09-11 06:20:22
India,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",11-09-2026 11:00:00,16.509717,80.612222,PM2.5,64.0,84.0,76.0,2026-09-11 06:20:22
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",11-09-2026 11:00:00,27.103358,93.679645,PM2.5,11.0,94.0,43.0,2026-09-11 06:20:22
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",11-09-2026 11:00:00,27.103358,93.679645,NH3,1.0,1.0,1.0,2026-09-11 06:20:22
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",11-09-2026 11:00:00,26.071318,91.87488,NH3,4.0,4.0,4.0,2026-09-11 06:20:22
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",11-09-2026 11:00:00,26.1875,91.744194,PM2.5,,,,2026-09-11 06:20:22
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",11-09-2026 11:00:00,26.1875,91.744194,NH3,,,,2026-09-11 06:20:22
India,Assam,Guwahati,"IITG, Guwahati - PCBA",11-09-2026 11:00:00,26.2028636,91.70046436,PM10,,,,2026-09-11 06:20:22
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",11-09-2026 11:00:00,21.258815,81.578979,PM10,13.0,87.0,36.0,2026-09-11 06:20:22
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",11-09-2026 11:00:00,21.258815,81.578979,CO,14.0,26.0,18.0,2026-09-11 06:20:22
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",11-09-2026 11:00:00,21.237755,81.705301,PM2.5,13.0,62.0,35.0,2026-09-11 06:20:22
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",11-09-2026 11:00:00,21.237755,81.705301,NO2,5.0,23.0,11.0,2026-09-11 06:20:22
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",11-09-2026 11:00:00,21.237755,81.705301,NH3,2.0,2.0,2.0,2026-09-11 06:20:22
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-09-2026 11:00:00,21.219665,81.630094,NH3,2.0,2.0,2.0,2026-09-11 06:20:22
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-09-2026 11:00:00,21.219665,81.630094,CO,10.0,36.0,23.0,2026-09-11 06:20:22
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-09-2026 11:00:00,21.219665,81.630094,OZONE,5.0,8.0,6.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",11-09-2026 11:00:00,28.594169,77.1251,NO2,6.0,20.0,12.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",11-09-2026 11:00:00,28.611281,77.237738,PM2.5,2.0,78.0,36.0,2026-09-11 06:20:22
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",11-09-2026 11:00:00,26.11442,85.39813,CO,10.0,15.0,13.0,2026-09-11 06:20:22
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",11-09-2026 11:00:00,26.1403345,85.3650192,NH3,0.0,1.0,1.0,2026-09-11 06:20:22
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",11-09-2026 11:00:00,26.1403345,85.3650192,SO2,8.0,22.0,16.0,2026-09-11 06:20:22
India,Bihar,Patna,"Samanpura, Patna - BSPCB",11-09-2026 11:00:00,25.596727,85.085624,PM2.5,,,,2026-09-11 06:20:22
India,Bihar,Patna,"Samanpura, Patna - BSPCB",11-09-2026 11:00:00,25.596727,85.085624,NO2,,,,2026-09-11 06:20:22
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",11-09-2026 11:00:00,25.599486,85.113666,CO,50.0,50.0,50.0,2026-09-11 06:20:22
India,Bihar,Patna,"Muradpur, Patna - BSPCB",11-09-2026 11:00:00,25.619651,85.147382,PM2.5,48.0,53.0,51.0,2026-09-11 06:20:22
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",11-09-2026 11:00:00,25.586562,85.043586,OZONE,18.0,54.0,32.0,2026-09-11 06:20:22
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",11-09-2026 11:00:00,22.248853,70.776774,NO2,4.0,12.0,6.0,2026-09-11 06:20:22
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",11-09-2026 11:00:00,21.217779,72.834787,SO2,10.0,11.0,10.0,2026-09-11 06:20:22
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",11-09-2026 11:00:00,22.320153,73.216285,PM2.5,16.0,75.0,42.0,2026-09-11 06:20:22
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",11-09-2026 11:00:00,20.362421,72.918013,PM10,,,,2026-09-11 06:20:22
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",11-09-2026 11:00:00,20.362421,72.918013,OZONE,6.0,11.0,9.0,2026-09-11 06:20:22
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-09-2026 11:00:00,22.969611,72.6435,PM2.5,44.0,169.0,98.0,2026-09-11 06:20:22
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-09-2026 11:00:00,22.969611,72.6435,PM10,67.0,144.0,110.0,2026-09-11 06:20:22
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-09-2026 11:00:00,22.969611,72.6435,NH3,5.0,5.0,5.0,2026-09-11 06:20:22
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-09-2026 11:00:00,22.969611,72.6435,SO2,0.0,37.0,14.0,2026-09-11 06:20:22
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",11-09-2026 11:00:00,28.6701,76.9254,SO2,6.0,7.0,7.0,2026-09-11 06:20:22
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",11-09-2026 11:00:00,28.3419248,77.319699,CO,15.0,20.0,18.0,2026-09-11 06:20:22
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",11-09-2026 11:00:00,28.806223,76.141105,PM10,,,,2026-09-11 06:20:22
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",11-09-2026 11:00:00,28.806223,76.141105,NH3,,,,2026-09-11 06:20:22
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",11-09-2026 11:00:00,28.806223,76.141105,OZONE,20.0,25.0,23.0,2026-09-11 06:20:22
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",11-09-2026 11:00:00,28.593883,76.270653,NO2,9.0,23.0,15.0,2026-09-11 06:20:22
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",11-09-2026 11:00:00,28.593883,76.270653,SO2,7.0,9.0,8.0,2026-09-11 06:20:22
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",11-09-2026 11:00:00,23.020509,72.579261,OZONE,5.0,11.0,7.0,2026-09-11 06:20:22
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",11-09-2026 11:00:00,23.107969,72.574648,PM2.5,27.0,72.0,50.0,2026-09-11 06:20:22
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",11-09-2026 11:00:00,23.107969,72.574648,NO2,7.0,30.0,14.0,2026-09-11 06:20:22
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",11-09-2026 11:00:00,23.107969,72.574648,NH3,3.0,5.0,4.0,2026-09-11 06:20:22
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",11-09-2026 11:00:00,23.107969,72.574648,CO,20.0,39.0,29.0,2026-09-11 06:20:22
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",11-09-2026 11:00:00,21.613267,73.010555,OZONE,38.0,38.0,38.0,2026-09-11 06:20:22
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",11-09-2026 11:00:00,21.755417,72.139056,NH3,5.0,6.0,6.0,2026-09-11 06:20:22
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",11-09-2026 11:00:00,21.755417,72.139056,OZONE,10.0,21.0,13.0,2026-09-11 06:20:22
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",11-09-2026 11:00:00,23.221714,72.654328,NH3,1.0,1.0,1.0,2026-09-11 06:20:22
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",11-09-2026 11:00:00,23.221714,72.654328,OZONE,4.0,7.0,5.0,2026-09-11 06:20:22
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",11-09-2026 11:00:00,23.163798,72.677768,PM2.5,28.0,82.0,55.0,2026-09-11 06:20:22
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",11-09-2026 11:00:00,23.59315,72.372792,NH3,1.0,1.0,1.0,2026-09-11 06:20:22
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",11-09-2026 11:00:00,23.59315,72.372792,SO2,14.0,15.0,14.0,2026-09-11 06:20:22
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",11-09-2026 11:00:00,22.410802,73.097923,PM10,32.0,81.0,50.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",11-09-2026 11:00:00,28.695381,77.181665,NO2,15.0,59.0,31.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-09-2026 11:00:00,28.647622,77.315809,CO,56.0,85.0,68.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",11-09-2026 11:00:00,28.5710274,77.0719006,PM2.5,27.0,107.0,51.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",11-09-2026 11:00:00,28.498571,77.26484,SO2,4.0,9.0,6.0,2026-09-11 06:20:22
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",11-09-2026 11:00:00,28.5627763,77.1180053,NH3,,,,2026-09-11 06:20:22
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",11-09-2026 11:00:00,28.493624,77.201159,NH3,1.0,8.0,4.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",11-09-2026 11:00:00,28.615828,77.271992,PM2.5,44.0,121.0,76.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",11-09-2026 11:00:00,28.615828,77.271992,NH3,0.0,2.0,1.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",11-09-2026 11:00:00,28.62181,77.1944633,PM2.5,33.0,232.0,84.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",11-09-2026 11:00:00,28.62181,77.1944633,NH3,1.0,4.0,2.0,2026-09-11 06:20:22
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",11-09-2026 11:00:00,28.2068,76.7997,PM10,24.0,188.0,73.0,2026-09-11 06:20:22
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",11-09-2026 11:00:00,28.2068,76.7997,NO2,,,,2026-09-11 06:20:22
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-09-2026 11:00:00,28.39072,77.30059,PM10,142.0,161.0,149.0,2026-09-11 06:20:22
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-09-2026 11:00:00,28.376058,77.315741,SO2,3.0,11.0,7.0,2026-09-11 06:20:22
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-09-2026 11:00:00,28.4417,77.3217,OZONE,13.0,15.0,14.0,2026-09-11 06:20:22
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",11-09-2026 11:00:00,28.422681,77.148944,NH3,,,,2026-09-11 06:20:22
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",11-09-2026 11:00:00,28.4227,77.0667,PM2.5,33.0,133.0,66.0,2026-09-11 06:20:22
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",11-09-2026 11:00:00,28.4227,77.0667,PM10,40.0,127.0,77.0,2026-09-11 06:20:22
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",11-09-2026 11:00:00,28.4227,77.0667,NO2,18.0,52.0,31.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",11-09-2026 11:00:00,28.611281,77.237738,SO2,4.0,9.0,5.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",11-09-2026 11:00:00,28.611281,77.237738,CO,62.0,80.0,73.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",11-09-2026 11:00:00,28.710508,77.249485,NH3,11.0,14.0,12.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-09-2026 11:00:00,28.7762,77.051074,NO2,2.0,28.0,16.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",11-09-2026 11:00:00,28.530785,77.271255,PM10,105.0,179.0,139.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",11-09-2026 11:00:00,28.530785,77.271255,NH3,2.0,10.0,5.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",11-09-2026 11:00:00,28.672342,77.31526,NO2,29.0,95.0,47.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",11-09-2026 11:00:00,28.73282,77.170633,OZONE,10.0,14.0,12.0,2026-09-11 06:20:22
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",11-09-2026 11:00:00,28.6811736,77.3025234,PM2.5,50.0,251.0,139.0,2026-09-11 06:20:22
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-09-2026 11:00:00,28.60909,77.0325413,OZONE,73.0,76.0,74.0,2026-09-11 06:20:22
India,Delhi,Delhi,"ITO, Delhi - CPCB",11-09-2026 11:00:00,28.628624,77.24106,SO2,0.0,52.0,23.0,2026-09-11 06:20:22
India,Delhi,Delhi,"ITO, Delhi - CPCB",11-09-2026 11:00:00,28.628624,77.24106,OZONE,24.0,32.0,28.0,2026-09-11 06:20:22
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",11-09-2026 11:00:00,28.6573814,77.1585447,PM2.5,10.0,308.0,84.0,2026-09-11 06:20:22
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",11-09-2026 11:00:00,28.6573814,77.1585447,SO2,,,,2026-09-11 06:20:22
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",11-09-2026 11:00:00,28.6573814,77.1585447,CO,79.0,94.0,87.0,2026-09-11 06:20:22
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",11-09-2026 11:00:00,28.6573814,77.1585447,OZONE,25.0,106.0,44.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",11-09-2026 11:00:00,28.4706914,77.1099364,CO,36.0,44.0,39.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",11-09-2026 11:00:00,28.4706914,77.1099364,OZONE,2.0,37.0,9.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-09-2026 11:00:00,28.815329,77.15301,SO2,,,,2026-09-11 06:20:22
India,Delhi,Delhi,"JNU, Delhi - DPCC",11-09-2026 11:00:00,28.540721,77.168544,OZONE,12.0,15.0,13.0,2026-09-11 06:20:22
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",11-09-2026 11:00:00,23.016834,72.625775,PM10,49.0,110.0,79.0,2026-09-11 06:20:22
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",11-09-2026 11:00:00,23.002657,72.591912,NH3,,,,2026-09-11 06:20:22
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",11-09-2026 11:00:00,23.041137,72.456691,NH3,2.0,3.0,3.0,2026-09-11 06:20:22
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",11-09-2026 11:00:00,23.076793,72.627874,CO,19.0,27.0,23.0,2026-09-11 06:20:22
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",11-09-2026 11:00:00,23.023389,72.515201,PM10,38.0,68.0,54.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",11-09-2026 11:00:00,28.531346,77.190156,PM2.5,3.0,123.0,63.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",11-09-2026 11:00:00,28.531346,77.190156,SO2,6.0,52.0,11.0,2026-09-11 06:20:22
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",11-09-2026 11:00:00,28.56789,77.250515,PM2.5,40.0,250.0,100.0,2026-09-11 06:20:22
